id,timestamp,main_category,sub_category,product_name,brand,price,store_skuId,store_storeId,store_storeName,store_quantity,store_availabilityInfo,store_clickNcollect1h
8577925.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Cross Bike 28 Zoll Riverside 500 nachtblau,RIVERSIDE,349.99,2978745,0070072800728,Essen,0,noStock,False
8577925.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Cross Bike 28 Zoll Riverside 500 nachtblau,RIVERSIDE,349.99,2978744,0070072800728,Essen,1,inStock,False
8577925.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Cross Bike 28 Zoll Riverside 500 nachtblau,RIVERSIDE,349.99,2978743,0070072800728,Essen,2,inStock,True
8577925.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Cross Bike 28 Zoll Riverside 500 nachtblau,RIVERSIDE,349.99,2978746,0070072800728,Essen,0,noStock,False
8577925.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Cross Bike 28 Zoll Riverside 500 nachtblau,RIVERSIDE,349.99,4010122,0070072800728,Essen,0,noStock,False
8577925.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Cross Bike 28 Zoll Riverside 500 nachtblau,RIVERSIDE,349.99,4010121,0070072800728,Essen,0,noStock,False
8577925.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Cross Bike 28 Zoll Riverside 500 nachtblau,RIVERSIDE,349.99,4010120,0070072800728,Essen,0,noStock,False
8405317.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,"Mountainbike ST 100 27,5 Zoll Damen weiss/rosa",ROCKRIDER,249.99,2392637,0070072800728,Essen,0,noStock,False
8405317.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,"Mountainbike ST 100 27,5 Zoll Damen weiss/rosa",ROCKRIDER,249.99,2392636,0070072800728,Essen,0,noStock,False
8405317.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,"Mountainbike ST 100 27,5 Zoll Damen weiss/rosa",ROCKRIDER,249.99,2392635,0070072800728,Essen,0,noStock,False
8773290.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Reiserad 29 Zoll Riverside Touring 920 Reifen Vittoria Terreno,RIVERSIDE,1539.99,4712638,0070072800728,Essen,0,noStock,False
8773290.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Reiserad 29 Zoll Riverside Touring 920 Reifen Vittoria Terreno,RIVERSIDE,1539.99,4712639,0070072800728,Essen,0,noStock,False
8773290.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Reiserad 29 Zoll Riverside Touring 920 Reifen Vittoria Terreno,RIVERSIDE,1539.99,4712640,0070072800728,Essen,0,noStock,False
8773290.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Reiserad 29 Zoll Riverside Touring 920 Reifen Vittoria Terreno,RIVERSIDE,1539.99,4712641,0070072800728,Essen,0,noStock,False
8653543.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Trekkingrad 28 Zoll Riverside 720 TR Herren,RIVERSIDE,599.99,4357024,0070072800728,Essen,0,noStock,False
