id,gender,category,product_name,brand,timestamp,price,store_aboveThreshold,store_address,store_availabilityInfo,store_clickNcollect1h,store_favoriteStore,store_latitude,store_longitude,store_quantity,store_storeId,store_storeName
8773662,herren,outdoor-jacken,Segeljacke Herren wasserdicht winddicht - 500 rot/gelb,TRIBORD,2024-04-27 21:18:13.844742,"109,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8650027,herren,outdoor-jacken,Wanderjacke Herren wasserdicht - NH500,QUECHUA,2024-04-27 21:18:14.698902,"39,99 €",False,,inStock,True,False,0,0,2,0070048700487,Würzburg
8650027,herren,outdoor-jacken,Wanderjacke Herren wasserdicht - NH500,QUECHUA,2024-04-27 21:18:15.516292,"39,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8650027,herren,outdoor-jacken,Wanderjacke Herren wasserdicht - NH500,QUECHUA,2024-04-27 21:18:16.281403,"39,99 €",False,,inStock,True,False,0,0,4,0070048700487,Würzburg
8650027,herren,outdoor-jacken,Wanderjacke Herren wasserdicht - NH500,QUECHUA,2024-04-27 21:18:17.023808,"39,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8650027,herren,outdoor-jacken,Wanderjacke Herren wasserdicht - NH500,QUECHUA,2024-04-27 21:18:17.818402,"39,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8650027,herren,outdoor-jacken,Wanderjacke Herren wasserdicht - NH500,QUECHUA,2024-04-27 21:18:18.605244,"39,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8736490,herren,outdoor-jacken,Softshellweste Herren winddicht Trekking - MT100 schwarz,FORCLAZ,2024-04-27 21:18:19.475259,"29,99 €",False,,inStock,True,False,0,0,2,0070048700487,Würzburg
8736490,herren,outdoor-jacken,Softshellweste Herren winddicht Trekking - MT100 schwarz,FORCLAZ,2024-04-27 21:18:20.269995,"29,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8736490,herren,outdoor-jacken,Softshellweste Herren winddicht Trekking - MT100 schwarz,FORCLAZ,2024-04-27 21:18:21.108901,"29,99 €",False,,inStock,True,False,0,0,4,0070048700487,Würzburg
8736490,herren,outdoor-jacken,Softshellweste Herren winddicht Trekking - MT100 schwarz,FORCLAZ,2024-04-27 21:18:21.893946,"29,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8736490,herren,outdoor-jacken,Softshellweste Herren winddicht Trekking - MT100 schwarz,FORCLAZ,2024-04-27 21:18:22.764395,"29,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8736490,herren,outdoor-jacken,Softshellweste Herren winddicht Trekking - MT100 schwarz,FORCLAZ,2024-04-27 21:18:23.556289,"29,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8862313,herren,outdoor-jacken,Regenjacke Raincut 1/2 Zip,QUECHUA,2024-04-27 21:18:24.313745,"12,99 €",False,,inStock,True,False,0,0,2,0070048700487,Würzburg
8862313,herren,outdoor-jacken,Regenjacke Raincut 1/2 Zip,QUECHUA,2024-04-27 21:18:25.259034,"12,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8862313,herren,outdoor-jacken,Regenjacke Raincut 1/2 Zip,QUECHUA,2024-04-27 21:18:26.268204,"12,99 €",False,,inStock,True,False,0,0,4,0070048700487,Würzburg
